Product_Name,Alcohol_Percent,Alcohol_Amount,Alcohol_Price,product_id
Angels’ Nectar Blended Malt Original Sample,40.0,3.0,4.75,914
Monkey Shoulder Sample,40.0,3.0,4.25,3238
Blue Hanger 11th Release Sample,45.8,3.0,7.75,212
Collectivum XXVIII Sample,57.3,3.0,11.95,3676
Compass Box The Story of the Spaniard Sample,43.0,3.0,5.75,467
Cladach Blended Malt Sample,57.1,3.0,12.75,2094
Compass Box The Peat Monster Sample,46.0,3.0,5.45,1054
Compass Box The Spice Tree Sample,46.0,3.0,5.45,1814
Peat Full Proof Sample,59.3,3.0,5.95,535
Compass Box Orchard House Sample,46.0,3.0,4.95,2857
Compass Box Canvas Sample,46.0,3.0,8.75,883
Peat (Pure Islay) Sample,45.0,3.0,5.25,533
Angels’ Nectar Blended Malt Original Sample,40.0,3.0,4.75,3562
Monkey Shoulder Sample,40.0,3.0,4.25,1169
Blue Hanger 11th Release Sample,45.8,3.0,7.75,3490
Collectivum XXVIII Sample,57.3,3.0,11.95,4289
Compass Box The Story of the Spaniard Sample,43.0,3.0,5.75,740
Cladach Blended Malt Sample,57.1,3.0,12.75,1682
Compass Box The Peat Monster Sample,46.0,3.0,5.45,1933
Compass Box The Spice Tree Sample,46.0,3.0,5.45,4410
Peat Full Proof Sample,59.3,3.0,5.95,741
Compass Box Glasgow Blend Sample,43.0,3.0,4.75,120
Compass Box Rogues' Banquet Sample,46.0,3.0,14.25,85
White Horse Sample,40.0,3.0,3.95,131
Dewar's 8 Year Old Caribbean Smooth Sample,40.0,3.0,3.95,4120
John Walker & Sons King George V Sample,43.0,3.0,37.95,3719
Johnnie Walker 18 Year Old Sample,40.0,3.0,6.95,513
Johnnie Walker Private Collection Sample,46.8,3.0,41.25,687
Compass Box Artist Blend Sample,43.0,3.0,4.75,3776
Peter Dawson Special Sample,40.0,3.0,3.95,3049
Johnnie Walker Black Label Sample,40.0,3.0,4.25,2085
Old St Andrews Clubhouse Sample,40.0,3.0,4.95,2353
Dewar's White Label Sample,45.68,3.0,84.95,763
Compass Box Glasgow Blend Sample,43.0,3.0,4.75,4214
Compass Box Rogues' Banquet Sample,46.0,3.0,14.25,788
White Horse Sample,40.0,3.0,3.95,3869
Dewar's 8 Year Old Caribbean Smooth Sample,40.0,3.0,3.95,1324
John Walker & Sons King George V Sample,43.0,3.0,37.95,4094
Johnnie Walker 18 Year Old Sample,40.0,3.0,6.95,3477
Johnnie Walker Private Collection Sample,46.8,3.0,41.25,4407
Compass Box Artist Blend Sample,43.0,3.0,4.75,2141
Peter Dawson Special Sample,40.0,3.0,3.95,334
Johnnie Walker Black Label Sample,40.0,3.0,4.25,2498
Old St Andrews Clubhouse Sample,40.0,3.0,4.95,4081
Dewar's White Label Sample,45.68,3.0,84.95,3066
Compass Box Glasgow Blend Sample,43.0,3.0,4.75,3191
Compass Box Rogues' Banquet Sample,46.0,3.0,14.25,3486
White Horse Sample,40.0,3.0,3.95,3492
Dewar's 8 Year Old Caribbean Smooth Sample,40.0,3.0,3.95,2099
John Walker & Sons King George V Sample,43.0,3.0,37.95,1862
Johnnie Walker 18 Year Old Sample,40.0,3.0,6.95,2924
Johnnie Walker Private Collection Sample,46.8,3.0,41.25,3325
Compass Box Artist Blend Sample,43.0,3.0,4.75,2899
Peter Dawson Special Sample,40.0,3.0,3.95,3529
Johnnie Walker Black Label Sample,40.0,3.0,4.25,2757
Old St Andrews Clubhouse Sample,40.0,3.0,4.95,1887
Dewar's White Label Sample,45.68,3.0,84.95,1513
Compass Box Glasgow Blend Sample,43.0,3.0,4.75,2542
Compass Box Rogues' Banquet Sample,46.0,3.0,14.25,976
White Horse Sample,40.0,3.0,3.95,4423
Dewar's 8 Year Old Caribbean Smooth Sample,40.0,3.0,3.95,2816
John Walker & Sons King George V Sample,43.0,3.0,37.95,4152
Johnnie Walker 18 Year Old Sample,40.0,3.0,6.95,267
Johnnie Walker Private Collection Sample,46.8,3.0,41.25,4053
Compass Box Artist Blend Sample,43.0,3.0,4.75,2583
Peter Dawson Special Sample,40.0,3.0,3.95,1584
Johnnie Walker Black Label Sample,40.0,3.0,4.25,3805
Old St Andrews Clubhouse Sample,40.0,3.0,4.95,3385
Dewar's White Label Sample,45.68,3.0,84.95,2450
Compass Box Glasgow Blend Sample,43.0,3.0,4.75,449
Compass Box Rogues' Banquet Sample,46.0,3.0,14.25,710
White Horse Sample,40.0,3.0,3.95,2418
Dewar's 8 Year Old Caribbean Smooth Sample,40.0,3.0,3.95,3310
John Walker & Sons King George V Sample,43.0,3.0,37.95,2598
Johnnie Walker 18 Year Old Sample,40.0,3.0,6.95,463
Johnnie Walker Private Collection Sample,46.8,3.0,41.25,1510
Compass Box Artist Blend Sample,43.0,3.0,4.75,508
Peter Dawson Special Sample,40.0,3.0,3.95,1424
Johnnie Walker Black Label Sample,40.0,3.0,4.25,4248
Old St Andrews Clubhouse Sample,40.0,3.0,4.95,165
Dewar's White Label Sample,45.68,3.0,84.95,1113
Compass Box Glasgow Blend Sample,43.0,3.0,4.75,3664
Compass Box Rogues' Banquet Sample,46.0,3.0,14.25,3087
White Horse Sample,40.0,3.0,3.95,3184
Dewar's 8 Year Old Caribbean Smooth Sample,40.0,3.0,3.95,2643
John Walker & Sons King George V Sample,43.0,3.0,37.95,1598
Johnnie Walker 18 Year Old Sample,40.0,3.0,6.95,4435
Johnnie Walker Private Collection Sample,46.8,3.0,41.25,2217
Compass Box Artist Blend Sample,43.0,3.0,4.75,4446
Peter Dawson Special Sample,40.0,3.0,3.95,2781
Johnnie Walker Black Label Sample,40.0,3.0,4.25,649
Old St Andrews Clubhouse Sample,40.0,3.0,4.95,2804
Dewar's White Label Sample,45.68,3.0,84.95,1600
Invergordon 1995 Sample,42.0,3.0,8.45,502
Compass Box Hedonism Sample,43.0,3.0,6.75,1323
Glaswegian Single Grain 29 Year Old Sample,54.2,3.0,10.75,1135
Invergordon 1995 Sample,42.0,3.0,8.45,320
Compass Box Hedonism Sample,43.0,3.0,6.75,1732
Glaswegian Single Grain 29 Year Old Sample,54.2,3.0,10.75,3080
Invergordon 1995 Sample,42.0,3.0,8.45,1197
Compass Box Hedonism Sample,43.0,3.0,6.75,1570
Glaswegian Single Grain 29 Year Old Sample,54.2,3.0,10.75,2931
Invergordon 1995 Sample,42.0,3.0,8.45,1055
Compass Box Hedonism Sample,43.0,3.0,6.75,2524
Glaswegian Single Grain 29 Year Old Sample,54.2,3.0,10.75,3450
Invergordon 1995 Sample,42.0,3.0,8.45,3407
Compass Box Hedonism Sample,43.0,3.0,6.75,2462
Glaswegian Single Grain 29 Year Old Sample,54.2,3.0,10.75,682
Invergordon 1995 Sample,42.0,3.0,8.45,171
Compass Box Hedonism Sample,43.0,3.0,6.75,12
Glaswegian Single Grain 29 Year Old Sample,54.2,3.0,10.75,3801
Yamazaki 12 Year Old Sample,43.0,3.0,10.95,2925
Nikka From the Barrel Sample,51.4,3.0,6.45,2754
Hakushu 12 Year Old Sample,43.0,3.0,13.75,786
Nikka Yoichi Non-Peated Sample,47.0,3.0,18.75,445
Nikka Coffey Grain Whisky Sample,45.0,3.0,5.95,886
Hakushu Distiller's Reserve Sample,43.0,3.0,6.75,111
Ichiro's Malt & Grain Sample,46.5,3.0,6.95,3283
Nikka Taketsuru Pure Malt Sample,43.0,3.0,7.95,124
Nikka Miyagikyo Peated NAS Sample,48.0,3.0,18.75,552
Mars Komagatake 2015 First Fill Bourbon Single Cask Sample,63.0,3.0,15.95,1652
Amahagan Edition No 3 Sample,47.0,3.0,8.75,142
Amahagan Edition No 2 Sample,47.0,3.0,7.45,1387
Nikka Days Sample,40.0,3.0,4.95,1808
Yoichi Single Malt Sample,45.0,3.0,7.25,750
Nikka Pure Malt Red Sample,43.0,3.0,6.75,1571
Nikka Coffey Malt Whisky Sample,45.0,3.0,6.25,3721
Kaiyo Mizunara Oak Cask Strength Sample,53.0,3.0,9.25,2472
Amahagan Edition No 1 Sample,47.0,3.0,7.25,3872
Nikka Tailored Sample,43.0,3.0,9.45,4068
Yoichi 10 Year Old Sample,45.0,3.0,34.75,4250
The Nikka 12 Year Old Sample,43.0,3.0,10.95,1597
Miyagikyo Sample,45.0,3.0,7.25,79
Yamazaki 12 Year Old Sample,43.0,3.0,10.95,417
Nikka From the Barrel Sample,51.4,3.0,6.45,1354
Hakushu 12 Year Old Sample,43.0,3.0,13.75,1036
Nikka Yoichi Non-Peated Sample,47.0,3.0,18.75,1999
Nikka Coffey Grain Whisky Sample,45.0,3.0,5.95,1496
Hakushu Distiller's Reserve Sample,43.0,3.0,6.75,1730
Ichiro's Malt & Grain Sample,46.5,3.0,6.95,2338
Nikka Taketsuru Pure Malt Sample,43.0,3.0,7.95,2471
Nikka Miyagikyo Peated NAS Sample,48.0,3.0,18.75,1764
Mars Komagatake 2015 First Fill Bourbon Single Cask Sample,63.0,3.0,15.95,1926
Amahagan Edition No 3 Sample,47.0,3.0,8.75,461
Amahagan Edition No 2 Sample,47.0,3.0,7.45,672
Nikka Days Sample,40.0,3.0,4.95,2835
Yoichi Single Malt Sample,45.0,3.0,7.25,3900
Nikka Pure Malt Red Sample,43.0,3.0,6.75,3234
Nikka Coffey Malt Whisky Sample,45.0,3.0,6.25,999
Kaiyo Mizunara Oak Cask Strength Sample,53.0,3.0,9.25,2540
Amahagan Edition No 1 Sample,47.0,3.0,7.25,4431
Nikka Tailored Sample,43.0,3.0,9.45,3521
Yoichi 10 Year Old Sample,45.0,3.0,34.75,2155
The Nikka 12 Year Old Sample,43.0,3.0,10.95,396
Miyagikyo Sample,45.0,3.0,7.25,2674
Yamazaki 12 Year Old Sample,43.0,3.0,10.95,852
Nikka From the Barrel Sample,51.4,3.0,6.45,3193
Hakushu 12 Year Old Sample,43.0,3.0,13.75,751
Nikka Yoichi Non-Peated Sample,47.0,3.0,18.75,882
Nikka Coffey Grain Whisky Sample,45.0,3.0,5.95,1468
Hakushu Distiller's Reserve Sample,43.0,3.0,6.75,4271
Ichiro's Malt & Grain Sample,46.5,3.0,6.95,2492
Nikka Taketsuru Pure Malt Sample,43.0,3.0,7.95,915
Nikka Miyagikyo Peated NAS Sample,48.0,3.0,18.75,923
Mars Komagatake 2015 First Fill Bourbon Single Cask Sample,63.0,3.0,15.95,2185
Amahagan Edition No 3 Sample,47.0,3.0,8.75,2606
Amahagan Edition No 2 Sample,47.0,3.0,7.45,1718
Nikka Days Sample,40.0,3.0,4.95,4277
Yoichi Single Malt Sample,45.0,3.0,7.25,1287
Nikka Pure Malt Red Sample,43.0,3.0,6.75,4242
Nikka Coffey Malt Whisky Sample,45.0,3.0,6.25,4500
Kaiyo Mizunara Oak Cask Strength Sample,53.0,3.0,9.25,2128
Amahagan Edition No 1 Sample,47.0,3.0,7.25,559
Nikka Tailored Sample,43.0,3.0,9.45,413
Yoichi 10 Year Old Sample,45.0,3.0,34.75,3717
The Nikka 12 Year Old Sample,43.0,3.0,10.95,747
Miyagikyo Sample,45.0,3.0,7.25,129
Yamazaki 12 Year Old Sample,43.0,3.0,10.95,3838
Nikka From the Barrel Sample,51.4,3.0,6.45,704
Hakushu 12 Year Old Sample,43.0,3.0,13.75,3468
Nikka Yoichi Non-Peated Sample,47.0,3.0,18.75,2434
Nikka Coffey Grain Whisky Sample,45.0,3.0,5.95,4335
Hakushu Distiller's Reserve Sample,43.0,3.0,6.75,2892
Ichiro's Malt & Grain Sample,46.5,3.0,6.95,2960
Nikka Taketsuru Pure Malt Sample,43.0,3.0,7.95,2423
Nikka Miyagikyo Peated NAS Sample,48.0,3.0,18.75,3877
Mars Komagatake 2015 First Fill Bourbon Single Cask Sample,63.0,3.0,15.95,2870
Amahagan Edition No 3 Sample,47.0,3.0,8.75,4124
Amahagan Edition No 2 Sample,47.0,3.0,7.45,2069
Nikka Days Sample,40.0,3.0,4.95,80
Yoichi Single Malt Sample,45.0,3.0,7.25,1555
Nikka Pure Malt Red Sample,43.0,3.0,6.75,3635
Nikka Coffey Malt Whisky Sample,45.0,3.0,6.25,3910
Kaiyo Mizunara Oak Cask Strength Sample,53.0,3.0,9.25,2271
Amahagan Edition No 1 Sample,47.0,3.0,7.25,1015
Nikka Tailored Sample,43.0,3.0,9.45,4088
Yoichi 10 Year Old Sample,45.0,3.0,34.75,3174
The Nikka 12 Year Old Sample,43.0,3.0,10.95,1716
Miyagikyo Sample,45.0,3.0,7.25,2785
Yamazaki 12 Year Old Sample,43.0,3.0,10.95,1782
Nikka From the Barrel Sample,51.4,3.0,6.45,1964
Hakushu 12 Year Old Sample,43.0,3.0,13.75,1382
Nikka Yoichi Non-Peated Sample,47.0,3.0,18.75,2951
Nikka Coffey Grain Whisky Sample,45.0,3.0,5.95,844
Hakushu Distiller's Reserve Sample,43.0,3.0,6.75,3170
Ichiro's Malt & Grain Sample,46.5,3.0,6.95,147
Nikka Taketsuru Pure Malt Sample,43.0,3.0,7.95,611
Nikka Miyagikyo Peated NAS Sample,48.0,3.0,18.75,1018
Mars Komagatake 2015 First Fill Bourbon Single Cask Sample,63.0,3.0,15.95,3501
Amahagan Edition No 3 Sample,47.0,3.0,8.75,2963
Amahagan Edition No 2 Sample,47.0,3.0,7.45,4533
Nikka Days Sample,40.0,3.0,4.95,3665
Yoichi Single Malt Sample,45.0,3.0,7.25,3945
Nikka Pure Malt Red Sample,43.0,3.0,6.75,3188
Nikka Coffey Malt Whisky Sample,45.0,3.0,6.25,1925
Kaiyo Mizunara Oak Cask Strength Sample,53.0,3.0,9.25,2626
Amahagan Edition No 1 Sample,47.0,3.0,7.25,1394
Nikka Tailored Sample,43.0,3.0,9.45,2004
Yoichi 10 Year Old Sample,45.0,3.0,34.75,3203
The Nikka 12 Year Old Sample,43.0,3.0,10.95,3025
Miyagikyo Sample,45.0,3.0,7.25,180
Yamazaki 12 Year Old Sample,43.0,3.0,10.95,2738
Nikka From the Barrel Sample,51.4,3.0,6.45,550
Hakushu 12 Year Old Sample,43.0,3.0,13.75,1529
Nikka Yoichi Non-Peated Sample,47.0,3.0,18.75,1948
Nikka Coffey Grain Whisky Sample,45.0,3.0,5.95,2494
Hakushu Distiller's Reserve Sample,43.0,3.0,6.75,593
Ichiro's Malt & Grain Sample,46.5,3.0,6.95,2165
Nikka Taketsuru Pure Malt Sample,43.0,3.0,7.95,3948
Nikka Miyagikyo Peated NAS Sample,48.0,3.0,18.75,230
Mars Komagatake 2015 First Fill Bourbon Single Cask Sample,63.0,3.0,15.95,2011
Amahagan Edition No 3 Sample,47.0,3.0,8.75,2806
Amahagan Edition No 2 Sample,47.0,3.0,7.45,1736
Nikka Days Sample,40.0,3.0,4.95,1006
Yoichi Single Malt Sample,45.0,3.0,7.25,1813
Nikka Pure Malt Red Sample,43.0,3.0,6.75,2864
Nikka Coffey Malt Whisky Sample,45.0,3.0,6.25,2453
Kaiyo Mizunara Oak Cask Strength Sample,53.0,3.0,9.25,4288
Amahagan Edition No 1 Sample,47.0,3.0,7.25,2724
Nikka Tailored Sample,43.0,3.0,9.45,1851
Yoichi 10 Year Old Sample,45.0,3.0,34.75,3567
The Nikka 12 Year Old Sample,43.0,3.0,10.95,2712
Miyagikyo Sample,45.0,3.0,7.25,2479
New World of Whisky Tasting Set,49.5,18.0,49.95,3299
New Zealand 18 Year Old Double Wood Sample,57.2,3.0,11.75,1429
Amrut Fusion Sample,50.0,3.0,5.95,2513
Abasolo Mexican Corn Whiskey Sample,43.0,3.0,4.75,1869
Crown Royal Northern Harvest Rye Sample,45.0,3.0,5.75,4135
Eddu Silver Whisky Sample,43.0,3.0,4.95,652
Seven Seals The Age of Scorpio Sample,49.7,3.0,8.75,68
Aber Falls Distillers Cut,46.0,3.0,5.75,913
The Lakes Whiskymaker's Editions Recuerdo Sample,57.0,3.0,8.75,2735
Milk & Honey Apex Single Malt Sample,56.2,3.0,9.25,2749
Stauning Bastard Sample,46.3,3.0,6.25,893
Kavalan Solist Fino Sherry Cask #028A (2010) Sample,56.3,3.0,10.95,855
Kavalan Solist Port Cask #006A (2010) Sample,58.6,3.0,11.25,354
Eddu Broceliande Whisky Sample,43.0,3.0,5.75,936
Milk & Honey Apex Pomegranate Wine Cask Sample,59.5,3.0,8.25,455
Cotswolds Sherry Cask Single Malt Sample,57.4,3.0,6.45,4189
Mackmyra Jaktlycka Sample,46.1,3.0,6.25,4482
Mackmyra Brukswhisky Sample,41.4,3.0,4.95,3912
Amrut Fusion X Sample,50.0,3.0,23.95,3583
Morris Signature Australian Single Malt Sample,40.0,3.0,5.75,777
Starward Ginger Beer Cask Projects #6 Sample,48.0,3.0,11.25,3009
Amrut Madeira Finish Sample,50.0,3.0,10.75,2612
Stauning Rye Sample,48.0,3.0,5.95,1004
Oxford Rye Whisky 2017 Sample,47.4,3.0,8.45,3441
New World of Whisky Tasting Set,49.5,18.0,49.95,3941
New Zealand 18 Year Old Double Wood Sample,57.2,3.0,11.75,3917
Amrut Fusion Sample,50.0,3.0,5.95,2341
Abasolo Mexican Corn Whiskey Sample,43.0,3.0,4.75,1439
Crown Royal Northern Harvest Rye Sample,45.0,3.0,5.75,2799
Eddu Silver Whisky Sample,43.0,3.0,4.95,4147
Seven Seals The Age of Scorpio Sample,49.7,3.0,8.75,3931
Aber Falls Distillers Cut,46.0,3.0,5.75,3286
The Lakes Whiskymaker's Editions Recuerdo Sample,57.0,3.0,8.75,1331
Milk & Honey Apex Single Malt Sample,56.2,3.0,9.25,1255
Stauning Bastard Sample,46.3,3.0,6.25,795
Kavalan Solist Fino Sherry Cask #028A (2010) Sample,56.3,3.0,10.95,950
Kavalan Solist Port Cask #006A (2010) Sample,58.6,3.0,11.25,684
Eddu Broceliande Whisky Sample,43.0,3.0,5.75,121
Milk & Honey Apex Pomegranate Wine Cask Sample,59.5,3.0,8.25,821
Cotswolds Sherry Cask Single Malt Sample,57.4,3.0,6.45,3954
Mackmyra Jaktlycka Sample,46.1,3.0,6.25,4205
Mackmyra Brukswhisky Sample,41.4,3.0,4.95,2964
Amrut Fusion X Sample,50.0,3.0,23.95,3451
Morris Signature Australian Single Malt Sample,40.0,3.0,5.75,2291
Starward Ginger Beer Cask Projects #6 Sample,48.0,3.0,11.25,1626
Amrut Madeira Finish Sample,50.0,3.0,10.75,29
Stauning Rye Sample,48.0,3.0,5.95,1696
Oxford Rye Whisky 2017 Sample,47.4,3.0,8.45,3517
Seven Seals Port Wood Finish Sample,46.0,3.0,7.25,2701
Amrut Kadhambam Sample,50.0,3.0,10.95,1416
Eddu 2011 Sample,48.0,3.0,9.45,4223
Masthouse Whisky 2017 Sample,45.0,3.0,5.95,647
Starward Left Field Single Malt Sample,40.0,3.0,4.75,32
Milk & Honey Classic Single Malt Sample,46.0,3.0,5.25,2732
Amrut Single Malt Whisky (46%) Sample,46.0,3.0,5.25,228
Kavalan Classic Single Malt Sample,40.0,3.0,6.75,718
Kavalan Bourbon Oak Sample,46.0,3.0,7.75,1868
Kavalan Sherry Oak Sample,46.0,3.0,7.95,1178
The English Gently Smoked Sherry Cask Sample,48.0,3.0,6.45,3427
East London Liquor Co Single Malt Sample,48.0,3.0,7.45,1863
Worldwide Whisky Tasting Sets Collection,49.4,72.0,185.0,2511
European Whisky Tasting Set,49.9,18.0,49.95,1458
Kavalan Solist Amontillado Cask #018A (2010) Sample,55.6,3.0,24.95,4156
Kavalan Solist Manzanilla Cask #010A (2011) Sample,57.8,3.0,24.95,237
Langatun Old Bear Sample,46.0,3.0,7.25,1728
Langatun Old Deer Sample,46.0,3.0,7.25,1527
Oxford Heritage Corn Whisky Sample,50.44,3.0,10.75,3908
Mackmyra Prestige Sample,46.1,3.0,8.95,3235
Mackmyra Gront Te Sample,46.1,3.0,6.25,1834
English Whisky Co 12 Year Old Sample,63.4,3.0,8.95,1397
Penderyn 6 Year Old Sample,50.4,3.0,7.75,1596
Cotswolds 3 Year Old Sample,50.4,3.0,7.25,3528
Adnams 7 Year Old Sample,50.0,3.0,6.75,943
Amrut Peated Port Pipe 2013 Sample,60.0,3.0,14.95,4395
Armorik 10 Year Old Sample,46.0,3.0,5.75,1237
The Lakes The Whiskymaker's Editions Mosaic Sample,46.6,3.0,7.45,2515
Bimber Apogee XII Sample,46.3,3.0,6.25,3672
Lot 40 Rye Sample,43.0,3.0,4.75,2798
Starward 2016 Sample,57.0,3.0,7.95,2919
Kavalan King Car Conductor Sample,46.0,3.0,7.45,282
Kavalan Solist Bourbon Cask #046 (2010) Sample,57.8,3.0,9.75,4475
Mackmyra Moment Efva Sample,46.3,3.0,8.95,1134
Stauning Peated Single Malt Sample,47.0,3.0,7.75,1303
Aber Falls Inaugural Release Sample,46.0,3.0,11.95,3134
Milk & Honey 2017 Sample,66.1,3.0,8.45,4333
Kavalan Concertmaster Port Finish Sample,40.0,3.0,6.75,2022
Paul John Mithuna Sample,58.0,3.0,15.95,4049
Starward Fortis Single Malt Sample,50.0,3.0,6.25,2740
Kavalan Podium Sample,46.0,3.0,7.45,1940
Thy Whisky No.12 Kornmod Sample,52.5,3.0,13.95,4454
Cardrona Just Hatched Bourbon Aged Cask Sample,64.2,3.0,11.75,1844
Amrut Peated Sample,46.0,3.0,5.95,3123
THY Danish Whisky Distillery Edition Sample,61.7,3.0,19.25,2829
Milk & Honey Red Wine Cask Sample,46.0,3.0,5.75,3951
Milk & Honey Peated Cask Sample,46.0,3.0,5.75,1170
Starward Nova Sample,41.0,3.0,5.25,2295
Amrut Triparva Sample,50.0,3.0,11.45,2023
East London Liquor Co & Sonoma Distilling Co Blend Sample,45.5,3.0,7.45,2809
Millstone 12 Year Old Sample,46.0,3.0,9.25,937
Amrut Cask Strength Sample,61.8,3.0,6.75,2442
New World of Whisky Tasting Set,49.5,18.0,49.95,3680
New Zealand 18 Year Old Double Wood Sample,57.2,3.0,11.75,3106
Amrut Fusion Sample,50.0,3.0,5.95,3622
Abasolo Mexican Corn Whiskey Sample,43.0,3.0,4.75,605
Crown Royal Northern Harvest Rye Sample,45.0,3.0,5.75,4473
Eddu Silver Whisky Sample,43.0,3.0,4.95,3688
Seven Seals The Age of Scorpio Sample,49.7,3.0,8.75,4190
Aber Falls Distillers Cut,46.0,3.0,5.75,3016
The Lakes Whiskymaker's Editions Recuerdo Sample,57.0,3.0,8.75,3551
Milk & Honey Apex Single Malt Sample,56.2,3.0,9.25,136
Stauning Bastard Sample,46.3,3.0,6.25,1539
Kavalan Solist Fino Sherry Cask #028A (2010) Sample,56.3,3.0,10.95,2688
Kavalan Solist Port Cask #006A (2010) Sample,58.6,3.0,11.25,2243
Eddu Broceliande Whisky Sample,43.0,3.0,5.75,1301
Milk & Honey Apex Pomegranate Wine Cask Sample,59.5,3.0,8.25,314
Cotswolds Sherry Cask Single Malt Sample,57.4,3.0,6.45,341
Mackmyra Jaktlycka Sample,46.1,3.0,6.25,2152
Mackmyra Brukswhisky Sample,41.4,3.0,4.95,6
Amrut Fusion X Sample,50.0,3.0,23.95,650
Morris Signature Australian Single Malt Sample,40.0,3.0,5.75,2300
Starward Ginger Beer Cask Projects #6 Sample,48.0,3.0,11.25,4082
Amrut Madeira Finish Sample,50.0,3.0,10.75,3839
Stauning Rye Sample,48.0,3.0,5.95,2487
Oxford Rye Whisky 2017 Sample,47.4,3.0,8.45,261
New World of Whisky Tasting Set,49.5,18.0,49.95,2560
New Zealand 18 Year Old Double Wood Sample,57.2,3.0,11.75,4378
Amrut Fusion Sample,50.0,3.0,5.95,4028
Abasolo Mexican Corn Whiskey Sample,43.0,3.0,4.75,3288
Crown Royal Northern Harvest Rye Sample,45.0,3.0,5.75,1119
Eddu Silver Whisky Sample,43.0,3.0,4.95,184
Seven Seals The Age of Scorpio Sample,49.7,3.0,8.75,1168
Aber Falls Distillers Cut,46.0,3.0,5.75,2748
The Lakes Whiskymaker's Editions Recuerdo Sample,57.0,3.0,8.75,1679
Milk & Honey Apex Single Malt Sample,56.2,3.0,9.25,4292
Stauning Bastard Sample,46.3,3.0,6.25,3373
Kavalan Solist Fino Sherry Cask #028A (2010) Sample,56.3,3.0,10.95,2616
Kavalan Solist Port Cask #006A (2010) Sample,58.6,3.0,11.25,336
Eddu Broceliande Whisky Sample,43.0,3.0,5.75,2758
Milk & Honey Apex Pomegranate Wine Cask Sample,59.5,3.0,8.25,671
Cotswolds Sherry Cask Single Malt Sample,57.4,3.0,6.45,2169
Mackmyra Jaktlycka Sample,46.1,3.0,6.25,1976
Mackmyra Brukswhisky Sample,41.4,3.0,4.95,2016
Amrut Fusion X Sample,50.0,3.0,23.95,1994
Morris Signature Australian Single Malt Sample,40.0,3.0,5.75,3986
Starward Ginger Beer Cask Projects #6 Sample,48.0,3.0,11.25,3395
Amrut Madeira Finish Sample,50.0,3.0,10.75,3641
Stauning Rye Sample,48.0,3.0,5.95,169
Oxford Rye Whisky 2017 Sample,47.4,3.0,8.45,3604
New World of Whisky Tasting Set,49.5,18.0,49.95,1709
New Zealand 18 Year Old Double Wood Sample,57.2,3.0,11.75,2079
Amrut Fusion Sample,50.0,3.0,5.95,668
Abasolo Mexican Corn Whiskey Sample,43.0,3.0,4.75,4173
Crown Royal Northern Harvest Rye Sample,45.0,3.0,5.75,1292
Eddu Silver Whisky Sample,43.0,3.0,4.95,2797
Seven Seals The Age of Scorpio Sample,49.7,3.0,8.75,297
Aber Falls Distillers Cut,46.0,3.0,5.75,4233
The Lakes Whiskymaker's Editions Recuerdo Sample,57.0,3.0,8.75,4274
Milk & Honey Apex Single Malt Sample,56.2,3.0,9.25,434
Stauning Bastard Sample,46.3,3.0,6.25,1024
Kavalan Solist Fino Sherry Cask #028A (2010) Sample,56.3,3.0,10.95,1483
Kavalan Solist Port Cask #006A (2010) Sample,58.6,3.0,11.25,3548
Eddu Broceliande Whisky Sample,43.0,3.0,5.75,3493
Milk & Honey Apex Pomegranate Wine Cask Sample,59.5,3.0,8.25,4481
Cotswolds Sherry Cask Single Malt Sample,57.4,3.0,6.45,2193
Mackmyra Jaktlycka Sample,46.1,3.0,6.25,3438
Mackmyra Brukswhisky Sample,41.4,3.0,4.95,2710
Amrut Fusion X Sample,50.0,3.0,23.95,1982
Morris Signature Australian Single Malt Sample,40.0,3.0,5.75,1628
Starward Ginger Beer Cask Projects #6 Sample,48.0,3.0,11.25,977
Amrut Madeira Finish Sample,50.0,3.0,10.75,2554
Stauning Rye Sample,48.0,3.0,5.95,987
Oxford Rye Whisky 2017 Sample,47.4,3.0,8.45,3556
Seven Seals Port Wood Finish Sample,46.0,3.0,7.25,1141
Amrut Kadhambam Sample,50.0,3.0,10.95,729
Eddu 2011 Sample,48.0,3.0,9.45,570
Masthouse Whisky 2017 Sample,45.0,3.0,5.95,2156
Starward Left Field Single Malt Sample,40.0,3.0,4.75,4160
Milk & Honey Classic Single Malt Sample,46.0,3.0,5.25,2255
Amrut Single Malt Whisky (46%) Sample,46.0,3.0,5.25,3667
Kavalan Classic Single Malt Sample,40.0,3.0,6.75,2254
Kavalan Bourbon Oak Sample,46.0,3.0,7.75,1973
Kavalan Sherry Oak Sample,46.0,3.0,7.95,1179
The English Gently Smoked Sherry Cask Sample,48.0,3.0,6.45,4264
East London Liquor Co Single Malt Sample,48.0,3.0,7.45,1405
Worldwide Whisky Tasting Sets Collection,49.4,72.0,185.0,4313
European Whisky Tasting Set,49.9,18.0,49.95,2373
Kavalan Solist Amontillado Cask #018A (2010) Sample,55.6,3.0,24.95,2776
Kavalan Solist Manzanilla Cask #010A (2011) Sample,57.8,3.0,24.95,322
Langatun Old Bear Sample,46.0,3.0,7.25,2348
Langatun Old Deer Sample,46.0,3.0,7.25,219
Oxford Heritage Corn Whisky Sample,50.44,3.0,10.75,63
Mackmyra Prestige Sample,46.1,3.0,8.95,2200
Mackmyra Gront Te Sample,46.1,3.0,6.25,1896
